217,12448047879421952.000000
218,13206520850284544.000000
219,720373725265920.000000
220,13248036004167680.000000
221,14097502152163328.000000
222,13248183106797568.000000
223,14097365786951680.000000
224,13248182033055744.000000
225,12448039289487360.000000
226,765420416008192.000000
227,14053589332787200.000000
228,14996425922314240.000000
229,14094986375069696.000000
230,13248182033055744.000000
231,11767458771763200.000000
232,11052325242142720.000000
233,643924381138944.000000
234,607705324584960.000000
235,573331493355520.000000
236,541037533593600.000000
237,8537818921959424.000000
238,8015378026332160.000000
239,8537813016379392.000000
240,8013655207575552.000000
241,8539430071566336.000000
242,8587689934716928.000000
243,8509141425324032.000000
244,510776871747584.000000
245,8030962852036608.000000
246,541037164494848.000000
247,9686447258861568.000000
248,9096554975592448.000000
249,8509142499065856.000000
250,541031191805952.000000
251,8539526171459584.000000
252,7561248585547776.000000
253,8510747206221824.000000
254,7561248585547776.000000
255,8059639811801088.000000
256,9094756458037248.000000
257,8030860846563328.000000
258,454239566430208.000000
259,27396451336192.000000
260,7033973704228864.000000
261,6597544360542208.000000
262,6211733353922560.000000
263,5825935769075712.000000
264,5461945343803392.000000
265,318471321681920.000000
266,4801811017891840.000000
267,5122225778720768.000000
268,4800782373224448.000000
269,282638006878208.000000
270,4216897407025152.000000
271,3717346808037376.000000
272,3702469578194944.000000
273,3716403257409536.000000
274,235142882787328.000000
275,3468059658420224.000000
276,3051496149090304.000000
277,3468114150817792.000000
278,3234598657982464.000000
279,2856481011531776.000000
280,3247956811579392.000000
281,196857191989248.000000
282,173978035421184.000000
283,163634630098944.000000
284,163949571997696.000000
285,154204710633472.000000
286,2048550552731648.000000
287,2334284123734016.000000
288,2341368672288768.000000
289,2324769965867008.000000
290,136031235997696.000000
291,136356537827328.000000
292,128191301681152.000000
293,1673856934739968.000000
294,1910715656962048.000000
295,1786227372064768.000000
296,1670486727589888.000000
297,1554370273476608.000000
298,1459503438495744.000000
299,1561587429146624.000000
300,1453096421031936.000000
301,1357834046406656.000000
302,1365936770646016.000000
303,93913620676608.000000
304,88202949951488.000000
305,1190288982802432.000000
306,1274247137722368.000000
307,1189944043241472.000000
308,1106658050703360.000000
309,970246399721472.000000
310,68521753051136.000000
311,844693969567744.000000
312,60048332029952.000000
313,56580779278336.000000
314,840375447060480.000000
315,787905576435712.000000
316,3832233852928.000000
317,682309309169664.000000
318,639447414603776.000000
319,555687532822528.000000
320,639218372050944.000000
321,596021402927104.000000
322,552836479844352.000000
323,517894437863424.000000
324,33532399321088.000000
325,449826890186752.000000
326,418879167791104.000000
327,31388805890048.000000
328,419032511545344.000000
329,390269954424832.000000
330,363422214520832.000000
331,338193643732992.000000
332,292525055148032.000000
333,270502039912448.000000
334,313208376131584.000000
335,314390632988672.000000
336,290788848173056.000000
337,291464433106944.000000
338,21140416233472.000000
339,235345601888256.000000
340,234593512849408.000000
341,203383965220864.000000
342,203879245414400.000000
343,175612052373504.000000
344,176191369641984.000000
345,188474103693312.000000
346,202686939004928.000000
347,219398908411904.000000
348,203965983621120.000000
349,219298496774144.000000
350,234479008350208.000000
351,219399529168896.000000
352,203973516591104.000000
353,189594284851200.000000
354,176185162072064.000000
355,163623020265472.000000
356,139749813649408.000000
357,943176089600.000000
358,131135879249920.000000
359,836461592576.000000
360,112989634035712.000000
361,96787700383744.000000
362,8209018388480.000000
363,104843054153728.000000
364,97213338353664.000000
365,89628031844352.000000
366,76575013863424.000000
367,77565456809984.000000
368,83666181029888.000000
369,71479572037632.000000
370,66183936081920.000000
371,77569256849408.000000
372,71900713713664.000000
373,66628083515392.000000
374,6210131066880.000000
375,71434810425344.000000
376,71858519015424.000000
377,66172603072512.000000
378,71897081446400.000000
379,66631514456064.000000
380,71858217025536.000000
381,66628083515392.000000
382,61731363618816.000000
383,57149346545664.000000
384,52924772253696.000000
385,4330128408576.000000
386,45027308863488.000000
387,42003874185216.000000
388,38863116435456.000000
389,3001569247232.000000
390,35662313029632.000000
391,32972176621568.000000
392,3046569672704.000000
393,35676066152448.000000
394,33245607493632.000000
395,2831750791168.000000
396,30454717612032.000000
397,30737917018112.000000
398,26021732548608.000000
399,26257064460288.000000
400,24240965287936.000000
401,24035477946368.000000
402,22195367575552.000000
403,2116168450048.000000
404,22193679368192.000000
405,2116316954624.000000
406,20676517822464.000000
407,20474004242432.000000
408,24241107894272.000000
409,22226965364736.000000
410,20692506509312.000000
411,22406020202496.000000
412,24259220996096.000000
413,22390604038144.000000
414,20523614470144.000000
415,17294012973056.000000
416,17632673660928.000000
417,18946073821184.000000
418,17618433998848.000000
419,19088650797056.000000
420,17617215553536.000000
421,19102382948352.000000
422,20690986074112.000000
423,17451745017856.000000
424,17631316803584.000000
425,16257476722688.000000
426,17632673660928.000000
427,16270717091840.000000
428,17618561925120.000000
429,18931054018560.000000
430,17618433998848.000000
431,16257343553536.000000
432,15010173550592.000000
433,13832057520128.000000
434,14881846722560.000000
435,16133229903872.000000
436,17632663175168.000000
437,152147378176.000000
438,17631316803584.000000
439,14834911412224.000000
440,1694740905984.000000
441,17451611848704.000000
442,15952183820288.000000
443,1573317902336.000000
444,17485383335936.000000
445,18946063335424.000000
446,1695960924160.000000
447,17451611848704.000000
448,17485255409664.000000
449,17451746066432.000000
450,17632545734656.000000
451,16133120851968.000000
452,16098118336512.000000
453,17450320003072.000000
454,20692366000128.000000
455,22226816466944.000000
456,18896818012160.000000
457,22226818564096.000000
458,20675009970176.000000
459,18944649854976.000000
460,161532526592.000000
461,1826390409216.000000
462,1696087670784.000000
463,16269457752064.000000
464,17618561925120.000000
465,16133243535360.000000
466,17632545734656.000000
467,1561457590272.000000
468,13562274643968.000000
469,13832045985792.000000
470,14869411659776.000000
471,12618848796672.000000
472,1258441408512.000000
473,10714854981632.000000
474,9869232963584.000000
475,1003511283712.000000
476,9859578724352.000000
477,1003503484928.000000
478,9201472503808.000000
479,1003503484928.000000
480,921623396352.000000
481,903910850560.000000
482,9193838870528.000000
483,9087741853696.000000
484,9117858004992.000000
485,7698680119296.000000
486,9201479843840.000000
487,8473788547072.000000
488,9202320801792.000000
489,9900184829952.000000
490,1081477890048.000000
491,10610782765056.000000
492,12763591081984.000000
493,13832047034368.000000
494,12752626122752.000000
495,13843729219584.000000
496,1135794061312.000000
497,13832057520128.000000
498,1461672738816.000000
499,12618849845248.000000
500,14880655540224.000000
501,13831947419648.000000
502,13690590986240.000000
503,13724009103360.000000
504,12763487272960.000000
505,11766642769920.000000
506,10834168250368.000000
507,10610773327872.000000
508,10843820392448.000000
509,9990731464704.000000
510,9193839919104.000000
511,8473780682752.000000
512,8366039498752.000000
513,8394435985408.000000
514,798425874432.000000
515,6516012220416.000000
516,6542311555072.000000
517,7178830741504.000000
518,6541639942144.000000
519,5508432396288.000000
520,5587596738560.000000
521,5130854334464.000000
522,4267297734656.000000
523,463624667136.000000
524,387898146816.000000
525,4337107206144.000000
526,4673410957312.000000
527,4337600299008.000000
528,3979400445952.000000
529,3304954789888.000000
530,3358178672640.000000
531,392403353600.000000
532,3354696876032.000000
533,42864377856.000000
534,429052985344.000000
535,3658131701760.000000
536,3032046895104.000000
537,358275612672.000000
538,3323011792896.000000
539,3658173120512.000000
540,3323056095232.000000
541,2780913991680.000000
542,3354325155840.000000
543,3620370907136.000000
544,3032091197440.000000
545,3049206054912.000000
546,309106475008.000000
547,2590443569152.000000
548,2793792339968.000000
549,334751498240.000000
550,2796786810880.000000
551,2337081655296.000000
552,2827809193984.000000
553,2593205518336.000000
554,2793792077824.000000
555,2336736149504.000000
556,2351266791424.000000
557,245610545152.000000
558,1974322855936.000000
559,1829367447552.000000
560,1502766432256.000000
561,1376852377600.000000
562,163445555200.000000
563,1268416774144.000000
564,16270557184.000000
565,1151225430016.000000
566,1403434565632.000000
567,1135686975488.000000
568,1401520652288.000000
569,1151201837056.000000
570,1403656863744.000000
571,1374535417856.000000
572,1384965865472.000000
573,134981640192.000000
574,1174430154752.000000
575,127534497792.000000
576,1158165299200.000000
577,961276739584.000000
578,979844530176.000000
579,790164865024.000000
580,88681324544.000000
581,885141995520.000000
582,979824476160.000000
583,800040812544.000000
584,818810716160.000000
585,81313259520.000000
586,682245357568.000000
587,76961267712.000000
588,567661363200.000000
589,516628873216.000000
590,471494623232.000000
591,423582892032.000000
592,347546681344.000000
593,423488389120.000000
594,471609802752.000000
595,516520443904.000000
596,419579625472.000000
597,459757387776.000000
598,505743867904.000000
599,460732825600.000000
600,567545692160.000000
601,64855703552.000000
602,470690922496.000000
603,517507481600.000000
604,59503058944.000000
605,459865751552.000000
606,59504545792.000000
607,517495881728.000000
608,419578249216.000000
609,6901187072.000000
610,347535900672.000000
611,350970937344.000000
612,323999072256.000000
613,290266120192.000000
614,263840169984.000000
615,211795607552.000000
616,217765740544.000000
617,243467190272.000000
618,195596009472.000000
619,200804646912.000000
620,24617644032.000000
621,200751087616.000000
622,182244868096.000000
623,200390950912.000000
624,24618577920.000000
625,408116224.000000
626,147489095680.000000
627,145525260288.000000
628,147488342016.000000
629,133603008512.000000
630,129753645056.000000
631,164970315776.000000
632,24611983360.000000
633,197273124864.000000
634,217765740544.000000
635,200391852032.000000
636,217758236672.000000
637,200751202304.000000
638,220711403520.000000
639,200391868416.000000
640,160932593664.000000
641,22487128064.000000
642,132171669504.000000
643,16516938752.000000
644,108344131584.000000
645,111174746112.000000
646,106029015040.000000
647,18736199680.000000
648,147488342016.000000
649,135863009280.000000
650,149863202816.000000
651,165318868992.000000
652,160926826496.000000
653,165277958144.000000
654,21752195072.000000
655,162691072000.000000
656,182237429760.000000
657,26940137472.000000
658,182244753408.000000
659,22486237184.000000
660,147444531200.000000
661,164971003904.000000
662,147489095680.000000
663,145879121920.000000
664,147161874432.000000
665,143245246464.000000
666,147489079296.000000
667,135862296576.000000
668,147488997376.000000
669,164924014592.000000
670,3307158784.000000
671,197273239552.000000
672,221149970432.000000
673,197685985280.000000
674,182194192384.000000
675,162644688896.000000
676,149574074368.000000
677,133643747328.000000
678,149574057984.000000
679,119695327232.000000
680,149863235584.000000
681,164971003904.000000
682,149579841536.000000
683,119649173504.000000
684,2795573248.000000
685,133603000320.000000
686,123069915136.000000
687,97985740800.000000
688,2358812160.000000
689,135821565952.000000
690,123075551232.000000
691,111437119488.000000
692,100848140288.000000
693,89652486144.000000
694,70928908288.000000
695,91189420032.000000
696,100848795648.000000
697,15580837888.000000
698,100848140288.000000
699,79889817600.000000
700,82434850816.000000
701,79889817600.000000
702,82236628992.000000
703,89652502528.000000
704,82434850816.000000
705,65328353280.000000
706,82466250752.000000
707,89652420608.000000
708,12487860224.000000
709,89433235456.000000
710,88636473344.000000
711,2130003456.000000
712,99137871872.000000
713,91215609856.000000
714,11772535808.000000
715,9394642944.000000
716,66089865216.000000
717,8851811328.000000
718,7892647936.000000
719,8829800448.000000
720,54638444544.000000
721,60733014016.000000
722,47893905408.000000
723,42110337024.000000
724,54638096384.000000
725,48469045248.000000
726,54762803200.000000
727,7146569216.000000
728,8037271040.000000
729,43158900736.000000
730,54762803200.000000
731,8849110016.000000
732,54783512576.000000
733,42224459776.000000
734,44494913536.000000
735,49251045376.000000
736,44491993088.000000
737,40062144512.000000
738,38728843264.000000
739,6003618816.000000
740,38833545216.000000
741,40062091264.000000
742,5437400576.000000
743,32399644672.000000
744,36032471040.000000
745,6003619328.000000
746,36045094912.000000
747,32413333504.000000
748,29125883904.000000
749,4029441024.000000
750,22991265792.000000
751,21029093376.000000
752,2964960768.000000
753,20606724096.000000
754,16345692160.000000
755,16517368832.000000
756,2356446464.000000
757,13476828160.000000
758,10402952192.000000
759,2165314816.000000
760,10402952192.000000
761,13193567232.000000
762,1683102464.000000
763,13438169088.000000
764,12030308352.000000
765,1742152832.000000
766,9352295424.000000
767,8321588736.000000
768,7540811776.000000
769,6692705792.000000
770,7391982592.000000
771,6566541312.000000
772,5962528768.000000
773,6722298880.000000
774,6514272768.000000
775,8513584640.000000
776,9565132800.000000
777,10698575872.000000
778,9317923840.000000
779,8321724416.000000
780,1568254336.000000
781,1710235520.000000
782,9566087168.000000
783,10698417152.000000
784,9566105600.000000
785,10698433536.000000
786,9565260800.000000
787,10493475840.000000
788,8247015936.000000
789,224746496.000000
790,7564647424.000000
791,6722298368.000000
792,7565359104.000000
793,8514242048.000000
794,9565132800.000000
795,7146005504.000000
796,6518678016.000000
797,7337865728.000000
798,7396387840.000000
799,6696830976.000000
800,7569068032.000000
801,8509274624.000000
802,7396510208.000000
803,8509390336.000000
804,8038666752.000000
805,9270270976.000000
806,9531717632.000000
807,10499414016.000000
808,9560535040.000000
809,10730354688.000000
810,9560662016.000000
811,8482274816.000000
812,8218070016.000000
813,7333671424.000000
814,9526272000.000000
815,7307334144.000000
816,220235296.000000
817,1405316864.000000
818,7569779712.000000
819,8513567744.000000
820,6518693888.000000
821,6696162816.000000
822,5818847232.000000
823,5156317696.000000
824,3897008128.000000
825,706821760.000000
826,3118379008.000000
827,3123890688.000000
828,2409583616.000000
829,2462543360.000000
830,2747499264.000000
831,2399423232.000000
832,2818521088.000000
833,2102028800.000000
834,494063904.000000
835,2473444608.000000
836,2100723456.000000
837,2473445888.000000
838,2166385408.000000
839,1842579584.000000
840,289686752.000000
841,1436547072.000000
842,1060343872.000000
843,916682816.000000
844,226440992.000000
845,1429977728.000000
846,1650052480.000000
847,259266656.000000
848,1213145344.000000
849,1391563392.000000
850,1060194304.000000
851,1429972608.000000
852,1246686208.000000
853,192692384.000000
854,1213145216.000000
855,1436776576.000000
856,227491472.000000
857,915917056.000000
858,1246837248.000000
859,1079054336.000000
860,931004416.000000
861,799837952.000000
862,930043520.000000
863,678391104.000000
864,685500928.000000
865,582590848.000000
866,686024064.000000
867,585116160.000000
868,581438400.000000
869,585119296.000000
870,686132800.000000
871,800666112.000000
872,685501312.000000
873,679115200.000000
874,930861760.000000
875,796619968.000000
876,663175168.000000
877,796620032.000000
878,790365888.000000
879,911553344.000000
880,171920928.000000
881,678391552.000000
882,666084352.000000
883,476034528.000000
884,483355008.000000
885,421042976.000000
886,352288320.000000
887,80294984.000000
888,94340944.000000
889,568816576.000000
890,682474560.000000
891,582495680.000000
892,682589184.000000
893,585558784.000000
894,494624128.000000
895,110311152.000000
896,91675928.000000
897,582039488.000000
898,128404952.000000
899,585656768.000000
900,93856632.000000
901,355858880.000000
902,12510556.000000
903,48348732.000000
904,246182016.000000
905,201771536.000000
906,27494130.000000
907,38264412.000000
908,139653632.000000
909,39623756.000000
910,246136208.000000
911,202997488.000000
912,165915168.000000
913,201818832.000000
914,32612014.000000
915,134139000.000000
916,27500138.000000
917,170719040.000000
918,237340976.000000
919,195623296.000000
920,160832080.000000
921,134319424.000000
922,4190502.000000
923,14267405.000000
924,21370660.000000
925,26555754.000000
926,165760480.000000
927,170971472.000000
928,38971880.000000
929,295943424.000000
930,8900129.000000
931,57192720.000000
932,67616368.000000
933,57202688.000000
934,207269200.000000
935,202998672.000000
936,244728352.000000
937,33248908.000000
938,200047456.000000
939,170978800.000000
940,164935792.000000
941,134314512.000000
942,32612012.000000
943,133508128.000000
944,106809680.000000
945,112912368.000000
946,90285016.000000
947,82114712.000000
948,65363804.000000
949,84290120.000000
950,65775600.000000
951,14264020.000000
952,103959056.000000
953,112783848.000000
954,20715148.000000
955,71196544.000000
956,55157464.000000
957,42012552.000000
958,1510001.625000
959,1099034.250000
960,17911442.000000
961,11698064.000000
962,7244433.500000
963,3730360.250000
964,6088515.000000
965,3857586.500000
966,6088864.500000
967,3220931.500000
968,7294235.500000
969,3221977.750000
970,1333479.500000
971,3216545.000000
972,1559938.125000
973,3730204.500000
974,337262.750000
975,316492.937500
976,1346684.125000
977,3730366.000000
978,7044522.000000
979,12024034.000000
980,15344320.000000
981,10115504.000000
982,18525518.000000
983,2503256.000000
984,5840366.500000
985,3861972.000000
986,1335231.500000
987,366760.281250
988,1.545914
989,340300.062500
990,2.643308
991,328758.062500
992,1274233.625000
993,340857.843750
994,2.384027
995,72721.953125
996,1.412832
997,328637.468750
998,1283752.125000
999,328196.656250
1000,2.588827
1001,326222.625000
1002,1.369075
1003,340756.187500
1004,2.632583
1005,338259.250000
1006,1.424110
1007,283471.593750
1008,2.632567
1009,72721.960938
1010,1.545914
1011,340873.718750
1012,2.589275
1013,271352.812500
1014,2.632568
1015,326222.656250
1016,2.588826
1017,70107.500000
1018,1283827.500000
1019,586775.375000
1020,275171.625000
1021,2258284.250000
1022,274779.687500
1023,271352.843750
1024,1064782.125000
1025,338360.812500
1026,275157.187500
1027,582398.625000
1028,1281711.875000
1029,338341.968750
1030,1.423658
1031,70107.500000
1032,1.545533
1033,338259.875000
1034,1.424091
1035,72620.390625
1036,1.424107
1037,338360.906250
1038,1281787.625000
1039,340756.187500
1040,1283447.250000
1041,2258289.500000
1042,274779.625000
1043,72721.429688
1044,2.632132
1045,338341.875000
1046,2.589262
1047,271349.250000
1048,2.589259
1049,340776.375000
1050,1272106.125000
1051,271352.843750
1052,2.383492
1053,72702.500000
1054,1283841.500000
1055,340858.468750
1056,1.545997
1057,340877.937500
1058,2.632497
1059,72604.437500
1060,273041.656250
1061,282913.781250
1062,1283447.500000
1063,72147.710938
1064,1.545533
1065,280952.093750
1066,2.632567
1067,338341.968750
1068,1.534722
1069,338256.250000
1070,2.384014
1071,328656.375000
1072,1.369511
1073,282913.687500
1074,2.384013
1075,340874.343750
1076,1.491417
1077,72065.601562
1078,1.545984
1079,328199.656250
1080,2.643308
1081,280955.718750
1082,1.412832
1083,15319.199219
1084,2.643391
1085,328758.062500
1086,2.643858
1087,328754.968750
1088,1281712.000000
1089,72623.367188
1090,1.164278
1091,340296.468750
1092,1.369075
1093,340776.343750
1094,1.423658
1095,3200.476318
1096,2.372751
1097,283449.000000
1098,1.369526
1099,340878.031250
1100,2.643775
1101,340319.625000
1102,1.424094
1103,340877.406250
1104,1.545533
1105,340776.375000
1106,1283766.125000
1107,340873.781250
1108,1237730.875000
1109,2699630.750000
1110,1228198.250000
1111,70208.539062
1112,2.383576
1113,60586.757812
1114,1.412832
1115,340217.968750
1116,1.412831
1117,72623.906250
1118,2.589191
1119,72166.640625
1120,1.424107
1121,268836.343750
1122,1.424023
1123,283370.531250
1124,2.632116
1125,340214.343750
1126,1.491417
1127,283369.906250
1128,1283449.625000
1129,2719602.750000
1130,1283763.625000
1131,2724659.000000
1132,275171.562500
1133,283471.562500
1134,2.589262
1135,337803.093750
1136,1283374.250000
1137,2704172.000000
1138,1237790.125000
1139,283468.500000
1140,1.285718
1141,72705.484375
1142,1.545533
1143,340772.750000
1144,2.372752
1145,328758.593750
1146,2.588827
1147,72706.015625
1148,2.384030
1149,338360.906250
1150,2.643394
1151,340858.375000
1152,1.164278
1153,326222.625000
1154,2.643844
1155,69650.773438
1156,2.589275
1157,280854.031250
1158,1.424094
1159,340318.906250
1160,2.643409
1161,15319.726562
1162,1.546000
1163,338357.812500
1164,2.589274
1165,340858.468750
1166,1.546000
1167,340300.062500
1168,2.384027
1169,340874.312500
1170,2.318169
1171,338361.531250
1172,1.491414
1173,340756.812500
1174,2.329446
1175,280854.062500
1176,2.632583
1177,338338.375000
1178,1235750.000000
1179,338240.281250
1180,1.534636
1181,282910.187500
1182,2.588827
1183,72725.664062
1184,0.066417
1185,340315.906250
1186,1.424107
1187,340776.375000
1188,2.643410
1189,340873.750000
1190,1.424109
1191,282913.781250
1192,2.643323
1193,340857.843750
1194,2.632565
1195,72725.648438
1196,1.545984
1197,340198.406250
1198,2.383943
1199,338360.906250
1200,1057168.750000
1201,340217.343750
1202,2.632565
1203,328739.031250
1204,1.424109
1205,338360.906250
1206,2.643775
1207,283471.468750
1208,2.632116
1209,340873.781250
1210,0.326248
1211,72725.562500
1212,2.632116
1213,340316.031250
1214,1274157.750000
1215,70189.617188
1216,2.643858
1217,340877.906250
1218,2.589191
1219,340319.531250
1220,2.643774
1221,340756.812500
1222,1274160.125000
1223,328098.625000
1224,1281395.875000
1225,72721.421875
1226,1.534722
1227,326222.625000
1228,1281784.875000
1229,467594.562500
1230,1235360.500000
1231,283472.093750
1232,2.589259
1233,340776.375000
1234,1.412816
1235,15319.828125
1236,0.326249
1237,271333.281250
1238,2.643394
1239,15316.219727
1240,2.632494
1241,72725.039062
1242,0.326162
1243,283350.968750
1244,1.286082
1245,338361.437500
1246,274779.687500
1247,338361.437500
1248,2.643772
1249,15316.219727
1250,2.588827
1251,271352.843750
1252,1.424109
1253,283351.000000
1254,2.632583
1255,72624.000000
1256,1.423572
1257,283370.531250
1258,1.424023
1259,15319.827148
1260,2.632580
1261,338338.343750
1262,2.384013
1263,340874.343750
1264,2.643858
1265,340776.343750
1266,1.534722
1267,328757.937500
1268,1.424110
1269,283468.468750
1270,2.632497
1271,340858.468750
1272,2.643772
1273,340858.500000
1274,2.588824
1275,72725.570312
1276,1.545984
1277,282812.125000
1278,1274160.250000
1279,283472.156250
1280,2.643775
1281,72725.554688
1282,2.643323
1283,328196.687500
1284,1.164276
1285,70209.070312
1286,1066850.000000
1287,488252.343750
1288,1283450.000000
1289,280955.031250
1290,2.383928
1291,328758.062500
1292,2.372752
1293,280955.687500
1294,265551.656250
1295,2604798.500000
1296,1272179.375000
1297,124580.453125
1298,1057230.250000
1299,337803.125000
1300,2.577997
1301,340772.750000
1302,2.632497
1303,340874.312500
1304,1.480139
1305,328657.000000
1306,2.589261
1307,271352.843750
1308,1273843.750000
1309,2626307.500000
1310,274779.687500
1311,72620.390625
1312,2.384030
1313,340217.968750
1314,1283374.250000
1315,340315.937500
1316,1.545463
1317,282913.687500
1318,1.369524
1319,340756.812500
1320,2.577984
1321,72623.992188
1322,1.412746
1323,340858.468750
1324,1.369440
1325,72724.937500
1326,2.643394
1327,340775.750000
1328,2.318169
1329,72623.984375
1330,1.545549
1331,72167.257812
1332,2.384029
1333,283452.656250
1334,1.164278
1335,72725.656250
1336,2.632481
1337,340319.000000
1338,1281395.875000
1339,338341.968750
1340,275157.593750
1341,338259.875000
1342,0.326162
1343,338361.531250
1344,1283449.750000
1345,340775.718750
1346,1.534719
1347,15319.727539
1348,2.632116
1349,60606.312500
1350,2.588826
1351,340319.625000
1352,2.643323
1353,15316.217773
1354,1.534722
1355,328739.125000
1356,275169.156250
1357,283369.937500
1358,2.588826
1359,338361.531250
1360,1064796.125000
1361,586744.437500
1362,1237400.625000
1363,340873.781250
1364,1237400.750000
1365,69650.773438
1366,1237806.500000
1367,283472.187500
1368,2.643860
1369,72725.039062
1370,2.589278
1371,338361.531250
1372,1066833.750000
1373,72624.000000
1374,2.384014
1375,280955.718750
1376,1.424023
1377,58089.816406
1378,2.589262
1379,328758.062500
